Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Code Mois,Mois,Unité,Valeur,Symbole,Description du Symbole
"PP","Prix à la Production","98","Croatie","5532","Prix à la Production (USD/tonne)","44","Orge","2017","2017","7021","Valeur annuel","USD","151","","Donnée officielle"
"PP","Prix à la Production","98","Croatie","5532","Prix à la Production (USD/tonne)","71","Seigle","2017","2017","7021","Valeur annuel","USD","167","","Donnée officielle"
"PP","Prix à la Production","98","Croatie","5532","Prix à la Production (USD/tonne)","495","Tangerines, mandarines, clémentines, satsumas","2017","2017","7021","Valeur annuel","USD","523","","Donnée officielle"
"PP","Prix à la Production","98","Croatie","5532","Prix à la Production (USD/tonne)","97","Triticale","2017","2017","7021","Valeur annuel","USD","145","","Donnée officielle"
"PP","Prix à la Production","98","Croatie","5539","Indice des prix à la production (2014-2016 = 100)","75","Avoine","2017","2017","7021","Valeur annuel","","84","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","98","Croatie","5539","Indice des prix à la production (2014-2016 = 100)","103","Céréales mélangées","2017","2017","7021","Valeur annuel","","95","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","98","Croatie","5539","Indice des prix à la production (2014-2016 = 100)","108","Ceréales nda","2017","2017","7021","Valeur annuel","","96","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","98","Croatie","5539","Indice des prix à la production (2014-2016 = 100)","497","Citrons et limes","2017","2017","7021","Valeur annuel","","82","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","98","Croatie","5539","Indice des prix à la production (2014-2016 = 100)","56","Maïs","2017","2017","7021","Valeur annuel","","114","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","98","Croatie","5539","Indice des prix à la production (2014-2016 = 100)","79","Mils","2017","2017","7021","Valeur annuel","","96","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","98","Croatie","5539","Indice des prix à la production (2014-2016 = 100)","490","Oranges","2017","2017","7021","Valeur annuel","","82","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","98","Croatie","5539","Indice des prix à la production (2014-2016 = 100)","44","Orge","2017","2017","7021","Valeur annuel","","88","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","98","Croatie","5539","Indice des prix à la production (2014-2016 = 100)","89","Sarrasin, blé noir","2017","2017","7021","Valeur annuel","","101","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","98","Croatie","5539","Indice des prix à la production (2014-2016 = 100)","71","Seigle","2017","2017","7021","Valeur annuel","","101","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","98","Croatie","5539","Indice des prix à la production (2014-2016 = 100)","83","Sorgho","2017","2017","7021","Valeur annuel","","96","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","98","Croatie","5539","Indice des prix à la production (2014-2016 = 100)","495","Tangerines, mandarines, clémentines, satsumas","2017","2017","7021","Valeur annuel","","165","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","98","Croatie","5539","Indice des prix à la production (2014-2016 = 100)","97","Triticale","2017","2017","7021","Valeur annuel","","95","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","98","Croatie","5539","Indice des prix à la production (2014-2016 = 100)","1804","Agrumes, total","2017","2017","7021","Valeur annuel","","163","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","98","Croatie","5539","Indice des prix à la production (2014-2016 = 100)","1814","Céréales Secondaires, tot","2017","2017","7021","Valeur annuel","","109","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","49","Cuba","5530","Prix à la Production (LCU/tonne)","497","Citrons et limes","2017","2017","7021","Valeur annuel","LCU","360","","Donnée officielle"
"PP","Prix à la Production","49","Cuba","5530","Prix à la Production (LCU/tonne)","512","Fruits, agrumes nda","2017","2017","7021","Valeur annuel","LCU","391","","Donnée officielle"
"PP","Prix à la Production","49","Cuba","5530","Prix à la Production (LCU/tonne)","56","Maïs","2017","2017","7021","Valeur annuel","LCU","5435","","Donnée officielle"
"PP","Prix à la Production","49","Cuba","5530","Prix à la Production (LCU/tonne)","490","Oranges","2017","2017","7021","Valeur annuel","LCU","630","","Donnée officielle"
"PP","Prix à la Production","49","Cuba","5530","Prix à la Production (LCU/tonne)","507","Pamplemousses et pomelos","2017","2017","7021","Valeur annuel","LCU","565","","Donnée officielle"
"PP","Prix à la Production","49","Cuba","5530","Prix à la Production (LCU/tonne)","495","Tangerines, mandarines, clémentines, satsumas","2017","2017","7021","Valeur annuel","LCU","391","","Donnée officielle"
"PP","Prix à la Production","49","Cuba","5531","Prix à la Production (SLC/tonne)","497","Citrons et limes","2017","2017","7021","Valeur annuel","SLC","360","","Donnée officielle"
"PP","Prix à la Production","49","Cuba","5531","Prix à la Production (SLC/tonne)","512","Fruits, agrumes nda","2017","2017","7021","Valeur annuel","SLC","391","","Donnée officielle"
"PP","Prix à la Production","49","Cuba","5531","Prix à la Production (SLC/tonne)","56","Maïs","2017","2017","7021","Valeur annuel","SLC","5435","","Donnée officielle"
"PP","Prix à la Production","49","Cuba","5531","Prix à la Production (SLC/tonne)","490","Oranges","2017","2017","7021","Valeur annuel","SLC","630","","Donnée officielle"
"PP","Prix à la Production","49","Cuba","5531","Prix à la Production (SLC/tonne)","507","Pamplemousses et pomelos","2017","2017","7021","Valeur annuel","SLC","565","","Donnée officielle"
"PP","Prix à la Production","49","Cuba","5531","Prix à la Production (SLC/tonne)","495","Tangerines, mandarines, clémentines, satsumas","2017","2017","7021","Valeur annuel","SLC","391","","Donnée officielle"
"PP","Prix à la Production","49","Cuba","5539","Indice des prix à la production (2014-2016 = 100)","497","Citrons et limes","2017","2017","7021","Valeur annuel","","100","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","49","Cuba","5539","Indice des prix à la production (2014-2016 = 100)","512","Fruits, agrumes nda","2017","2017","7021","Valeur annuel","","100","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","49","Cuba","5539","Indice des prix à la production (2014-2016 = 100)","56","Maïs","2017","2017","7021","Valeur annuel","","107","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","49","Cuba","5539","Indice des prix à la production (2014-2016 = 100)","490","Oranges","2017","2017","7021","Valeur annuel","","100","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","49","Cuba","5539","Indice des prix à la production (2014-2016 = 100)","507","Pamplemousses et pomelos","2017","2017","7021","Valeur annuel","","100","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","49","Cuba","5539","Indice des prix à la production (2014-2016 = 100)","495","Tangerines, mandarines, clémentines, satsumas","2017","2017","7021","Valeur annuel","","100","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","49","Cuba","5539","Indice des prix à la production (2014-2016 = 100)","1804","Agrumes, total","2017","2017","7021","Valeur annuel","","100","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","49","Cuba","5539","Indice des prix à la production (2014-2016 = 100)","1814","Céréales Secondaires, tot","2017","2017","7021","Valeur annuel","","107","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","54","Danemark","5530","Prix à la Production (LCU/tonne)","75","Avoine","2017","2017","7021","Valeur annuel","LCU","980","","Donnée officielle"
"PP","Prix à la Production","54","Danemark","5530","Prix à la Production (LCU/tonne)","44","Orge","2017","2017","7021","Valeur annuel","LCU","1098","","Donnée officielle"
"PP","Prix à la Production","54","Danemark","5530","Prix à la Production (LCU/tonne)","71","Seigle","2017","2017","7021","Valeur annuel","LCU","997","","Donnée officielle"
"PP","Prix à la Production","54","Danemark","5530","Prix à la Production (LCU/tonne)","97","Triticale","2017","2017","7021","Valeur annuel","LCU","1032","","Donnée officielle"
"PP","Prix à la Production","54","Danemark","5531","Prix à la Production (SLC/tonne)","75","Avoine","2017","2017","7021","Valeur annuel","SLC","980","","Donnée officielle"
"PP","Prix à la Production","54","Danemark","5531","Prix à la Production (SLC/tonne)","44","Orge","2017","2017","7021","Valeur annuel","SLC","1098","","Donnée officielle"
"PP","Prix à la Production","54","Danemark","5531","Prix à la Production (SLC/tonne)","71","Seigle","2017","2017","7021","Valeur annuel","SLC","997","","Donnée officielle"
"PP","Prix à la Production","54","Danemark","5531","Prix à la Production (SLC/tonne)","97","Triticale","2017","2017","7021","Valeur annuel","SLC","1032","","Donnée officielle"
"PP","Prix à la Production","54","Danemark","5532","Prix à la Production (USD/tonne)","75","Avoine","2017","2017","7021","Valeur annuel","USD","148","","Donnée officielle"
"PP","Prix à la Production","54","Danemark","5532","Prix à la Production (USD/tonne)","44","Orge","2017","2017","7021","Valeur annuel","USD","166","","Donnée officielle"
"PP","Prix à la Production","54","Danemark","5532","Prix à la Production (USD/tonne)","71","Seigle","2017","2017","7021","Valeur annuel","USD","151","","Donnée officielle"
"PP","Prix à la Production","54","Danemark","5532","Prix à la Production (USD/tonne)","97","Triticale","2017","2017","7021","Valeur annuel","USD","156","","Donnée officielle"
"PP","Prix à la Production","54","Danemark","5539","Indice des prix à la production (2014-2016 = 100)","75","Avoine","2017","2017","7021","Valeur annuel","","98","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","54","Danemark","5539","Indice des prix à la production (2014-2016 = 100)","103","Céréales mélangées","2017","2017","7021","Valeur annuel","","98","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","54","Danemark","5539","Indice des prix à la production (2014-2016 = 100)","44","Orge","2017","2017","7021","Valeur annuel","","98","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","54","Danemark","5539","Indice des prix à la production (2014-2016 = 100)","71","Seigle","2017","2017","7021","Valeur annuel","","101","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","54","Danemark","5539","Indice des prix à la production (2014-2016 = 100)","97","Triticale","2017","2017","7021","Valeur annuel","","98","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","54","Danemark","5539","Indice des prix à la production (2014-2016 = 100)","1814","Céréales Secondaires, tot","2017","2017","7021","Valeur annuel","","98","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","59","Égypte","5530","Prix à la Production (LCU/tonne)","497","Citrons et limes","2017","2017","7021","Valeur annuel","LCU","3722","","Donnée officielle"
"PP","Prix à la Production","59","Égypte","5530","Prix à la Production (LCU/tonne)","56","Maïs","2017","2017","7021","Valeur annuel","LCU","2857","","Donnée officielle"
"PP","Prix à la Production","59","Égypte","5530","Prix à la Production (LCU/tonne)","490","Oranges","2017","2017","7021","Valeur annuel","LCU","1795","","Donnée officielle"
"PP","Prix à la Production","59","Égypte","5530","Prix à la Production (LCU/tonne)","44","Orge","2017","2017","7021","Valeur annuel","LCU","5376","","Donnée officielle"
